,Velo,SpinRate,HorzBreak,InducedVertBreak,InPlay
4221,97.0,2454.0,4.44,20.45,0.20456531143961068
4222,98.14,2326.0,12.13,16.61,0.25259948832488016
4223,93.45,2038.0,6.01,13.24,0.27345389631033973
4224,92.92,2147.0,12.64,10.43,0.31038370286492495
4225,96.64,2468.0,9.61,18.71,0.227435487607517
4226,89.65,1995.0,10.79,16.03,0.2681942451050124
4227,93.73,2431.0,1.4,18.1,0.21433710379807655
4228,94.34,2512.0,1.16,17.98,0.2118647330393345
4229,94.35,2236.0,7.97,18.83,0.23099138154310092
4230,91.93,2082.0,15.14,9.62,0.3275222873085663
4231,90.9,2184.0,12.37,14.44,0.2771659531544496
4232,90.47,2271.0,11.79,0.57,0.3892451529145951
4233,94.42,1977.0,10.43,13.06,0.2889103266305376
4234,96.13,2587.0,7.27,17.61,0.225562687741485
4235,96.16,1963.0,6.09,14.74,0.2640844869789959
4236,95.78,1995.0,15.59,12.15,0.30971622676591376
4237,93.78,2289.0,3.55,19.09,0.21728537492328634
4238,93.01,2336.0,7.09,19.0,0.22494217686664486
4239,96.42,2267.0,10.56,17.69,0.24353096362989973
4240,92.98,2342.0,4.82,14.14,0.252951264544185
4241,90.68,2167.0,17.47,10.11,0.3274522626518001
4242,95.3,2043.0,15.66,10.59,0.32110914569496896
4243,92.88,2378.0,17.08,9.9,0.3186417448861342
4244,98.27,2063.0,6.28,15.12,0.25745819209062193
4245,92.57,2251.0,7.3,17.52,0.23847315056154872
4246,94.43,2375.0,3.29,13.95,0.24874491719743558
4247,94.28,2128.0,4.56,16.09,0.24523142100640224
4248,91.27,2141.0,4.4,18.0,0.23214665798187042
4249,93.71,2395.0,4.71,16.74,0.2323397306741454
4250,91.56,2161.0,1.06,16.29,0.23496919569600655
4251,99.01,2401.0,2.29,18.93,0.2103000449278328
4252,94.2,2474.0,9.46,21.7,0.20818763470606283
4253,94.02,2390.0,5.11,19.19,0.21700712144858922
4254,98.09,2244.0,20.45,2.51,0.3974029207752525
4255,94.79,2205.0,4.61,12.38,0.2696123586350134
4256,95.4,2434.0,8.5,16.39,0.24222718220204142
4257,94.09,2337.0,6.85,7.59,0.3088244351129713
4258,90.28,2230.0,11.62,17.64,0.24999754143803452
4259,93.33,2208.0,3.61,18.72,0.22256142892129263
4260,92.86,2443.0,4.6,15.73,0.2377248116844099
4261,92.71,2237.0,5.06,17.31,0.23483280743076507
4262,95.62,2053.0,10.44,13.16,0.2848268453552612
4263,97.99,2410.0,8.88,17.19,0.23749631146585104
4264,87.3,2182.0,1.47,20.88,0.20644941675898873
4265,92.09,2204.0,6.29,8.02,0.30971827435121546
4266,95.15,2379.0,2.02,16.72,0.2260419334321367
4267,94.34,2291.0,8.85,12.01,0.2809692656022935
4268,95.56,2182.0,4.32,18.83,0.2236051078437305
4269,95.85,2181.0,7.56,12.21,0.27938975805492966
4270,96.59,2395.0,7.63,16.01,0.24363087508955783
4271,90.82,2300.0,12.9,13.65,0.2804360684550407
4272,93.87,1992.0,5.83,18.7,0.23486383755297383
4273,92.88,2387.0,11.81,4.0,0.3526301186536966
4274,94.98,2463.0,7.88,21.11,0.2084557017004477
4275,88.1,1913.0,12.86,8.43,0.3392770502894744
4276,90.26,2184.0,11.68,17.32,0.2540657140109759
4277,96.44,2307.0,16.65,9.02,0.32610764827344546
4278,93.92,2434.0,5.63,19.77,0.21311723984190012
4279,96.3,2241.0,0.67,17.69,0.2204411912343982
4280,96.35,2264.0,14.1,12.62,0.29103691896926137
4281,91.73,2181.0,14.73,7.88,0.3371074300555117
4282,97.72,2162.0,11.14,14.5,0.2716085537892917
4283,93.41,2292.0,0.34,9.68,0.2759283011011068
4284,97.95,2462.0,11.68,19.45,0.22716783210442315
4285,95.23,2609.0,11.97,17.99,0.23389843310870828
4286,94.3,2219.0,8.93,14.45,0.26528454916110256
4287,93.17,2165.0,15.84,12.38,0.3029663377981668
4288,96.61,2230.0,5.8,17.21,0.23623933706480157
4289,88.36,1938.0,19.36,1.41,0.4220797167054801
4290,95.19,2442.0,1.82,15.02,0.23503553480575257
4291,88.98,2048.0,10.76,10.15,0.312702402435833
4292,89.03,2143.0,15.04,10.72,0.3167727586044806
4293,97.51,2200.0,3.65,17.85,0.22734205823098277
4294,96.49,2111.0,14.62,16.09,0.27125718223902745
4295,95.99,2259.0,13.63,13.35,0.2843248592316586
4296,96.73,2572.0,5.84,17.32,0.2243868988773351
4297,94.56,2397.0,11.87,17.6,0.24369152937658972
4298,95.2,2159.0,8.5,18.31,0.23811906965411114
4299,95.7,2299.0,8.55,13.62,0.26708715809285416
4300,91.93,2801.0,9.35,19.6,0.21200606090586238
4301,96.35,2254.0,0.38,17.86,0.21822405458931307
4302,93.43,2457.0,5.7,15.93,0.23838946537469605
4303,91.56,2128.0,16.84,9.89,0.32863387050401677
4304,96.38,2355.0,5.2,19.31,0.21677035282307275
4305,93.39,2004.0,6.41,12.47,0.28173781629285116
4306,94.35,2092.0,1.24,16.24,0.23709497263404156
4307,95.16,2401.0,5.55,12.9,0.2610543314978173
4308,97.93,2280.0,15.45,6.54,0.34410393878837303
4309,98.09,2578.0,-2.75,18.65,0.19593655070668392
4310,94.2,2102.0,5.66,19.73,0.2237942985666295
4311,93.75,2021.0,18.51,2.78,0.4004053226515471
4312,96.23,2174.0,5.95,17.54,0.2363181179578508
4313,95.56,1957.0,9.75,13.78,0.2817104016012854
4314,90.13,1881.0,16.72,2.38,0.40607853257335824
4315,91.48,2035.0,15.38,7.18,0.35133140572984434
4316,87.72,2109.0,3.35,19.86,0.21940327819345246
4317,95.93,2176.0,12.77,12.72,0.29001802339596117
4318,92.71,2300.0,9.4,15.43,0.2569818010178473
4319,90.65,2318.0,18.77,12.3,0.3071141320020298
4320,94.38,2110.0,3.21,17.63,0.2317515394609623
4321,93.28,2445.0,-0.13,17.65,0.21344098004968928
4322,93.01,2211.0,1.91,10.77,0.27499257844971575
4323,96.93,2169.0,3.98,19.14,0.22071872823350328
4324,96.81,2089.0,6.29,14.13,0.26440564762014435
4325,95.54,2330.0,14.39,8.87,0.32007898429623705
4326,95.56,2496.0,3.18,11.72,0.2600258613849297
4327,93.62,2175.0,10.25,15.34,0.2639774249739991
4328,89.45,2297.0,7.76,16.94,0.24321124922670087
4329,93.85,2612.0,6.63,21.09,0.2016819296935077
4330,93.44,1866.0,16.51,3.79,0.39160618727102475
4331,92.63,2375.0,16.61,11.23,0.3065429712323044
4332,91.95,2128.0,10.38,15.69,0.2640131434839373
4333,94.74,2365.0,7.86,17.99,0.23209066701429104
4334,94.62,2108.0,8.46,15.19,0.26238926292470843
4335,91.32,2188.0,10.61,16.53,0.25652551691242226
4336,95.5,2515.0,8.39,15.98,0.24206176042667651
4337,94.16,2451.0,11.79,15.64,0.2558294017797723
4338,91.99,1946.0,10.63,15.86,0.26994920178738235
4339,97.25,2214.0,15.95,9.13,0.3265133358448247
4340,96.89,2280.0,11.31,12.46,0.2836978109168408
4341,95.18,2825.0,8.71,20.04,0.20603117140264698
4342,92.41,2302.0,7.27,16.49,0.24395454657275648
4343,97.0,2121.0,6.12,18.2,0.2336827550637051
4344,96.08,2125.0,6.27,17.3,0.24046793892051613
4345,92.62,1995.0,11.34,16.71,0.2634760180130691
4346,96.37,2235.0,7.01,17.3,0.23851419674000973
4347,85.5,1852.0,10.4,4.45,0.3701807393550664
4348,94.48,2255.0,4.31,18.21,0.2257321031735221
4349,96.68,2549.0,7.75,18.64,0.22088929552028913
4350,96.94,2296.0,8.19,17.32,0.23905813626724556
4351,96.43,2396.0,11.79,10.56,0.2957996971438361
4352,96.58,2260.0,9.73,14.63,0.2637542855193619
4353,90.52,1976.0,16.13,12.41,0.3120421170832386
4354,87.52,2043.0,12.36,15.08,0.2787150492830178
4355,93.49,2180.0,10.66,17.11,0.2519434482048575
4356,91.93,2197.0,3.27,16.25,0.23936553434010455
4357,93.47,2160.0,13.5,15.75,0.2701641015112954
4358,93.49,2202.0,16.53,14.05,0.2900398652704212
4359,96.24,2484.0,8.13,16.28,0.24009987689768522
4360,95.25,2342.0,7.78,18.11,0.2316604166559741
4361,97.11,2308.0,9.84,16.09,0.25146682204615245
4362,93.81,2310.0,2.39,18.9,0.21517614199862992
4363,91.97,1897.0,7.56,13.68,0.2800643256556255
4364,89.64,2078.0,3.25,17.85,0.2329980797104935
4365,93.62,2231.0,11.96,14.44,0.27329816473903445
4366,93.68,1975.0,14.46,8.51,0.3385473414572573
4367,95.22,2467.0,7.59,19.47,0.21813081239973678
4368,96.68,2413.0,11.26,17.64,0.24060841640617014
4369,91.28,2108.0,8.38,17.96,0.2433435786512336
4370,94.58,2215.0,14.02,13.28,0.28815861850145813
4371,94.07,2098.0,7.53,16.19,0.25319063521578905
4372,91.63,2160.0,10.35,10.0,0.3072521319669017
4373,96.12,2310.0,16.1,9.36,0.32162783771121584
4374,97.04,2162.0,13.9,16.13,0.2669751061903682
4375,97.43,2258.0,5.43,17.4,0.2328239757214529
4376,95.57,2311.0,16.09,13.31,0.2896974743806444
4377,92.97,1894.0,10.17,14.95,0.2771635979314641
4378,94.5,2205.0,6.58,18.24,0.23260984946528337
4379,94.13,1953.0,14.45,10.63,0.32127867072232885
4380,91.0,1986.0,10.37,10.4,0.31113690268082095
4381,93.72,2285.0,4.85,19.75,0.21614450794118498
4382,95.5,2490.0,4.12,19.45,0.2095150466388584
4383,87.06,2024.0,10.49,4.25,0.3641993728284926
4384,94.47,2331.0,7.65,20.2,0.21801559052278519
4385,99.25,2404.0,12.96,11.46,0.29054745378930147
4386,94.36,2033.0,12.84,11.29,0.3078325008881156
4387,93.24,2421.0,13.86,10.09,0.30581643584630985
4388,97.04,2353.0,17.09,3.01,0.3777073065197325
4389,92.85,2588.0,7.79,17.59,0.2279956934304641
4390,92.91,2104.0,14.04,14.28,0.2852093593285561
4391,93.38,2402.0,8.9,20.17,0.21923921004654626
4392,96.48,2399.0,5.46,14.19,0.25100557057481626
4393,91.01,1876.0,13.16,11.55,0.3141870398425086
4394,93.4,2287.0,9.49,17.77,0.24066853011963837
4395,94.78,2457.0,13.71,14.09,0.27199410692278786
4396,96.47,2332.0,7.29,21.59,0.20761271231621262
4397,93.31,2254.0,-2.23,14.16,0.2379166413862538
4398,93.74,2515.0,9.86,14.76,0.2551496473807841
4399,94.22,2247.0,17.87,8.56,0.3370746859219444
4400,90.2,2049.0,13.43,10.62,0.3161231238296128
4401,93.14,2329.0,7.04,17.74,0.23353127535440857
4402,97.78,2310.0,9.12,15.94,0.2503957284791178
4403,96.06,2316.0,11.56,15.36,0.2613609261867142
4404,96.53,2426.0,-2.25,20.53,0.19059755351319235
4405,94.45,2249.0,4.14,11.46,0.27384199438918466
4406,95.57,2434.0,5.12,18.98,0.21652171741956203
4407,94.05,2082.0,10.07,17.79,0.2487358887176547
4408,97.67,2431.0,14.59,16.06,0.25947974182341865
4409,95.75,2290.0,11.39,16.49,0.2536719419581867
4410,93.71,2338.0,6.25,20.08,0.2155839181347043
4411,94.08,2220.0,14.35,10.18,0.3140823996984414
4412,95.43,2457.0,5.8,18.07,0.22340874369110106
4413,94.36,2171.0,4.75,14.89,0.25279999097599953
4414,94.85,2295.0,14.36,16.61,0.26067056941014294
4415,96.71,2332.0,1.08,16.6,0.22560385061187702
4416,94.18,2070.0,12.71,14.18,0.28308822755243973
4417,93.71,2011.0,13.71,1.68,0.3952958274978957
4418,94.48,2504.0,11.75,19.75,0.22512052858528253
4419,86.44,1745.0,11.12,6.03,0.3625711904439225
4420,95.64,2216.0,4.63,19.3,0.22011954582468252
4421,93.66,2282.0,14.0,17.72,0.25251348320948724
4422,90.56,2077.0,14.48,8.95,0.3319835606480592
4423,92.88,2250.0,1.95,17.66,0.22448883941856704
4424,94.09,1978.0,17.59,8.72,0.3460342099018726
4425,92.4,2133.0,9.31,15.12,0.2650800963900919
4426,88.22,2231.0,-0.02,17.04,0.22610116928842697
4427,93.67,2409.0,3.48,18.03,0.2203197417304416
4428,92.28,2331.0,11.25,18.11,0.24157748371641827
4429,93.05,2106.0,7.73,8.05,0.3171835264266376
4430,94.66,2395.0,5.32,19.51,0.2150547709706546
4431,95.55,2360.0,6.52,17.06,0.23508992623270533
4432,90.65,2111.0,11.5,15.38,0.27041948509586483
4433,96.15,2367.0,9.37,18.5,0.23173353672171154
4434,94.79,2116.0,9.63,15.07,0.2660313883530065
4435,94.32,2420.0,2.65,19.92,0.20574838391579808
4436,94.66,2134.0,18.76,5.3,0.3729896272872055
4437,94.03,2284.0,4.5,15.6,0.24332908397915698
4438,87.01,2022.0,15.19,12.6,0.3073597614181535
4439,96.96,2341.0,13.58,19.05,0.2388452410796886
4440,95.67,2427.0,18.98,8.49,0.33304350147846745
4441,94.86,1951.0,17.66,2.98,0.39837891699478617
4442,97.45,2543.0,5.3,22.51,0.19117052456112557
4443,92.83,2090.0,12.34,9.33,0.3209045054105034
4444,96.09,2468.0,4.32,18.5,0.21656269793610777
4445,94.85,2483.0,12.54,13.99,0.26863601029444556
4446,98.04,2147.0,11.56,14.19,0.2755331051982496
4447,95.22,2079.0,3.74,16.37,0.24253030946657395
4448,93.74,2220.0,3.38,11.28,0.27448428081091064
4449,89.74,2354.0,9.41,21.22,0.2162526124438084
4450,90.77,2489.0,4.52,15.16,0.24067784495883637
4451,98.1,2580.0,4.63,19.27,0.2082496544051549
4452,94.18,2205.0,3.73,15.58,0.24416643275059516
4453,93.0,2206.0,14.38,8.06,0.3329483319457654
4454,93.83,2294.0,3.64,18.3,0.22251125967671975
4455,95.39,2340.0,9.28,16.71,0.245119980522353
4456,96.48,2598.0,9.13,17.88,0.22771911790274343
4457,92.7,2454.0,6.57,15.84,0.2415318983472109
4458,97.15,2103.0,8.35,12.91,0.2785555433765796
4459,94.02,2301.0,4.62,20.27,0.21167824482939843
4460,95.01,2212.0,16.17,10.37,0.3178045774472612
4461,97.98,2209.0,11.77,14.37,0.2724822068920156
4462,88.33,1808.0,15.61,8.49,0.35149763906252174
4463,93.0,2085.0,8.37,11.16,0.294594736097209
4464,93.29,2648.0,8.73,17.67,0.22761860579041235
4465,92.45,2187.0,12.34,8.65,0.322847031285073
4466,92.98,2205.0,4.95,16.54,0.24088229003143352
4467,95.46,1880.0,12.27,13.49,0.29396629579068123
4468,97.82,2471.0,12.66,16.68,0.24855128980285957
4469,89.24,2150.0,8.86,13.9,0.2736301615238609
4470,95.01,2151.0,10.01,12.53,0.28510800527408753
4471,92.07,2497.0,11.43,5.44,0.33480241266689065
4472,95.14,2329.0,11.74,13.74,0.2738719343899863
4473,94.53,2254.0,19.72,7.02,0.3557037340681241
4474,94.61,2219.0,4.69,14.16,0.25618226206305017
4475,96.3,2189.0,15.91,11.02,0.3120567568226031
4476,96.99,2244.0,4.73,18.23,0.2261214871759923
4477,94.9,2253.0,18.48,7.33,0.34902286957804957
4478,92.34,2001.0,18.59,3.05,0.3997098521927068
4479,94.46,2256.0,8.36,14.92,0.2589257786260953
4480,96.25,2011.0,8.71,12.72,0.28479231870345006
4481,93.11,2076.0,7.35,16.18,0.2539099599377812
4482,95.1,2297.0,4.53,16.52,0.23617625501319667
4483,96.6,2268.0,9.6,18.94,0.23238576055637747
4484,94.01,2013.0,18.31,7.73,0.35546762802832654
4485,93.63,2205.0,2.93,17.62,0.22829717979227668
4486,97.78,2304.0,16.16,7.61,0.3361491922044117
4487,92.75,2068.0,15.98,8.15,0.34284295105486334
4488,95.01,2320.0,0.02,17.41,0.2186875557504961
4489,87.61,1856.0,11.75,7.59,0.3456894867708988
4490,88.09,2267.0,2.57,18.69,0.220155891891065
4491,92.55,2522.0,0.27,16.16,0.22190597196128198
4492,94.77,2482.0,10.94,17.15,0.24158151633719493
4493,89.92,1868.0,19.32,8.65,0.35844437211128694
4494,91.4,2147.0,6.7,18.98,0.2308021404127971
4495,97.21,2394.0,17.65,9.84,0.3184061634734707
4496,88.46,2171.0,-0.05,17.45,0.22513740764236911
4497,96.88,1972.0,8.72,14.45,0.27270488637036266
4498,90.24,2160.0,9.76,16.8,0.2537290726046397
4499,96.6,2102.0,15.06,10.2,0.31968030808700415
4500,95.89,2202.0,6.03,13.16,0.2672434859017718
4501,95.1,2489.0,8.97,18.66,0.22607623560180987
4502,95.17,2335.0,9.61,18.58,0.23315251687162927
4503,92.32,2268.0,19.25,15.3,0.2857827077521309
4504,92.64,2361.0,1.5,18.35,0.21547461564429293
4505,95.45,2217.0,3.87,19.88,0.21461012522409112
4506,92.77,2068.0,13.71,9.51,0.32438585023230154
4507,96.57,2737.0,4.05,20.73,0.19382656818574445
4508,93.05,2063.0,17.03,12.11,0.3126724719507722
4509,93.75,2429.0,10.06,18.32,0.23341461096991412
4510,97.01,2469.0,-2.08,7.79,0.2759306846960132
4511,93.21,2194.0,1.99,16.25,0.23586852796789276
4512,91.98,2254.0,11.17,17.17,0.2507919140117066
4513,99.45,2360.0,6.83,14.79,0.2504865592594095
4514,93.96,2160.0,15.32,8.64,0.3323361838636453
4515,95.18,2561.0,12.15,17.22,0.2413021420327721
4516,95.29,2752.0,10.45,20.69,0.20800745694943873
4517,94.97,2461.0,5.5,19.01,0.21655407077221395
4518,97.33,2201.0,1.36,19.31,0.21243228493228908
4519,92.53,2637.0,1.84,16.88,0.2172228537757964
4520,98.92,2531.0,4.09,12.97,0.2508432287606324
4521,92.74,2243.0,8.31,20.32,0.222113135999395
4522,93.6,2327.0,4.45,19.36,0.21648038609807216
4523,94.54,2292.0,6.19,17.68,0.23261672262023014
4524,95.17,2185.0,11.97,15.66,0.26522148094065645
4525,92.45,2242.0,11.06,13.46,0.2783845567134322
4526,92.61,2340.0,4.02,16.96,0.23134036156534088
4527,94.1,1987.0,6.35,18.11,0.24032741399648858
4528,94.58,2178.0,6.26,17.35,0.2388334099176067
4529,93.59,2100.0,8.97,17.1,0.2504215540570587
4530,94.15,2260.0,3.69,19.3,0.21703102557372142
4531,93.47,2214.0,15.02,15.23,0.27625432294254426
4532,94.56,2219.0,13.79,6.08,0.34695857986992695
4533,93.45,2246.0,5.98,18.01,0.23173192206012866
4534,95.62,2313.0,8.45,17.26,0.24000682102549326
4535,89.04,2116.0,1.85,14.5,0.2519777952149064
4536,96.03,2338.0,15.6,12.95,0.2899589806893311
4537,95.14,2196.0,7.57,17.2,0.24234327086855678
4538,95.15,2368.0,14.32,5.48,0.34733061473984606
4539,94.77,2343.0,0.77,9.12,0.279002784876047
4540,99.61,2328.0,12.74,11.65,0.29117461414899715
4541,95.65,2310.0,5.81,15.74,0.244181472837408
4542,90.99,2159.0,17.79,12.55,0.30833140118307606
4543,85.14,1878.0,14.19,12.98,0.3077614165431167
4544,95.25,2340.0,6.59,15.08,0.24997281336889746
4545,94.94,2183.0,15.75,10.24,0.3188312345956114
4546,94.52,2093.0,4.08,13.9,0.26097935104374564
4547,95.94,2224.0,14.19,7.53,0.33491179563186485
4548,96.04,2460.0,8.14,20.88,0.21025902058716106
4549,91.34,2210.0,10.24,9.33,0.3105617234177892
4550,88.7,2237.0,0.04,20.37,0.2043727831423506
4551,93.38,2097.0,4.8,13.42,0.2667306462170629
4552,92.39,2131.0,4.71,15.27,0.25204493040639414
4553,92.14,2231.0,13.23,14.19,0.27923098194139817
4554,90.45,2041.0,9.77,12.77,0.2884688694806387
4555,92.5,2240.0,10.4,18.05,0.2428737429762907
4556,89.33,2191.0,4.51,18.28,0.22952628042898707
4557,95.4,2456.0,7.59,16.26,0.24012876604902508
4558,95.96,2109.0,9.87,11.26,0.29596277641271584
4559,92.13,2350.0,7.21,17.06,0.23829046939725312
4560,93.62,2215.0,11.99,11.07,0.3003700513282314
4561,93.81,2354.0,-2.09,9.1,0.2713455823829364
4562,94.44,2377.0,5.22,17.37,0.22963102114199876
4563,93.62,2248.0,3.07,18.82,0.21927426424905266
4564,93.77,1991.0,12.35,12.31,0.30002950235379616
4565,92.59,2098.0,14.73,2.0,0.39236827512919586
4566,91.93,2274.0,14.28,5.77,0.3500004792380097
4567,93.6,2001.0,17.52,6.3,0.36630559206440166
4568,91.1,1953.0,9.94,14.93,0.27522649595052323
4569,97.61,2424.0,10.21,15.52,0.2523262794124578
4570,94.3,2326.0,8.95,19.09,0.22867455061178207
4571,95.15,2471.0,4.27,14.0,0.24732565786189195
4572,92.52,2187.0,4.2,20.38,0.21400710618958335
4573,92.08,2663.0,6.32,11.94,0.26198881251240236
4574,94.44,2407.0,2.24,12.64,0.2543851371569141
4575,91.95,1979.0,5.9,18.53,0.23729736395937528
4576,91.45,2182.0,13.09,16.75,0.261555937700318
4577,93.67,1860.0,12.44,11.45,0.312451401107265
4578,92.87,2096.0,16.95,11.1,0.31955882825195825
4579,91.75,2177.0,5.7,18.61,0.2298030006332468
4580,95.5,2160.0,11.11,12.88,0.2849025876930058
4581,95.21,2110.0,1.31,18.48,0.2212411052314174
4582,95.42,2307.0,10.96,18.76,0.23605698980730197
4583,93.45,2441.0,8.2,14.55,0.2550756049362535
4584,93.35,2141.0,5.39,13.27,0.26785370305051864
4585,96.25,2331.0,4.98,15.05,0.24605361063119166
4586,94.17,2498.0,4.15,16.51,0.2290288157393015
4587,93.22,2399.0,6.71,18.81,0.22322127728569452
4588,93.1,2271.0,8.34,16.23,0.24933018869216708
4589,98.92,2378.0,9.58,14.65,0.2581674187976806
4590,95.32,2091.0,6.47,17.42,0.24153405949650106
4591,96.52,2558.0,13.56,15.78,0.2547973405717862
4592,95.49,2106.0,11.25,18.5,0.24533814235299
4593,94.04,2358.0,4.51,20.18,0.2102491160394294
4594,95.96,2124.0,16.68,6.08,0.35933933000892676
4595,93.9,2410.0,-4.01,17.97,0.20356918533859958
4596,95.84,2563.0,1.44,17.99,0.2103987900696625
4597,94.13,2511.0,2.87,20.27,0.20140251809420565
4598,96.26,2035.0,11.26,13.42,0.2855022220766304
4599,91.36,2344.0,15.77,13.29,0.28934850770984705
4600,97.81,2185.0,12.21,12.19,0.29155509908198396
4601,93.18,1962.0,10.53,7.48,0.33614718132728216
4602,92.86,2125.0,9.76,16.38,0.2570700285248727
4603,94.75,2222.0,6.25,17.88,0.23362684665025768
4604,94.18,2271.0,1.41,20.13,0.2062018238015132
4605,92.76,2164.0,2.1,18.93,0.21921836331939312
4606,95.38,2301.0,-2.12,20.02,0.19787419214622282
4607,92.21,2559.0,8.72,23.04,0.196365771667474
4608,95.18,2341.0,9.0,17.39,0.23967666611993493
4609,93.92,2089.0,8.73,13.79,0.2745877159538511
4610,99.49,2478.0,3.34,18.94,0.2101056507201533
4611,92.96,2354.0,10.26,15.28,0.25832830736857776
4612,96.09,2404.0,1.01,18.07,0.21372144308618743
4613,89.65,2120.0,13.0,10.54,0.3129268219258595
4614,93.47,2208.0,14.96,12.35,0.298901472872891
4615,93.89,2178.0,9.39,15.67,0.25906927990050205
4616,95.92,2271.0,-0.45,13.88,0.2428268892511861
4617,97.41,2342.0,3.85,14.0,0.24989509898632975
4618,91.8,2297.0,15.57,10.89,0.3096963693588088
4619,95.15,2532.0,12.84,17.04,0.2452948978075182
4620,92.78,2117.0,14.94,11.41,0.31029435874022887
4621,87.76,1788.0,12.67,11.68,0.31649875856689413
4622,94.94,2018.0,15.12,10.41,0.3221617766077696
4623,98.19,2160.0,17.88,5.41,0.36654149978592965
4624,91.15,2017.0,16.62,11.38,0.32012163502072927
4625,87.19,2154.0,1.56,20.48,0.21006181592736536
4626,90.15,2147.0,8.21,19.05,0.2344170157116562
4627,93.69,2389.0,3.93,18.38,0.21969676367632235
4628,96.59,2560.0,8.61,11.52,0.2732971794530034
4629,96.98,2443.0,10.75,16.95,0.24306287906405005
4630,93.08,2079.0,13.45,12.64,0.29739943613037767
4631,96.46,2320.0,8.51,15.6,0.25140530584047055
4632,94.68,2108.0,9.91,10.58,0.3020821183244634
4633,94.11,2024.0,8.95,12.16,0.29019461890759113
4634,94.85,2246.0,6.39,15.24,0.2517046224185828
4635,94.39,2548.0,2.0,15.98,0.22575972314795764
4636,92.74,2074.0,17.29,5.68,0.3683501816513281
4637,95.31,1962.0,15.96,10.52,0.32584992317850264
4638,94.1,2106.0,13.06,15.68,0.27123790736420783
4639,92.42,2503.0,13.64,16.38,0.2540392379058153
4640,96.06,2011.0,18.47,3.44,0.39361769920363476
4641,94.05,2475.0,7.97,17.34,0.23341965046694205
4642,90.59,2269.0,10.49,1.34,0.3781191464778947
4643,95.58,2368.0,14.05,5.12,0.3494408094434282
4644,100.07,2429.0,16.46,4.57,0.35724361797727167
4645,93.59,2139.0,13.6,13.56,0.2880410003117794
4646,94.69,2447.0,1.52,15.82,0.2288545952453728
4647,92.12,2339.0,2.31,17.27,0.22534115017417897
4648,94.38,2226.0,9.13,18.33,0.23758054783991903
4649,94.54,2542.0,6.19,21.75,0.19853110554686726
4650,92.94,2435.0,9.07,14.97,0.2546643731638846
4651,95.36,2066.0,14.72,13.36,0.29485625779777447
4652,92.18,2221.0,7.25,18.01,0.23608720555811627
4653,98.21,2393.0,10.29,15.66,0.252382921907991
4654,94.95,2114.0,14.11,13.96,0.2867415886935733
4655,95.1,1818.0,16.5,7.61,0.35863309413805955
4656,93.43,2252.0,15.87,11.68,0.30523145452559186
4657,90.37,2208.0,1.33,16.84,0.23072015809050553
4658,91.15,1962.0,13.62,12.28,0.3061012320260237
4659,93.93,2360.0,11.06,14.7,0.26414996307105565
4660,93.91,2044.0,11.04,4.2,0.36252237292877015
4661,97.38,2595.0,2.98,13.86,0.2400891074803414
4662,91.47,2220.0,2.83,17.34,0.23018590394304228
4663,94.65,2140.0,6.71,7.54,0.3163933318766081
4664,94.22,2117.0,18.55,6.4,0.3634466397410092
4665,94.18,2549.0,3.98,20.4,0.2018929685282234
4666,92.47,2092.0,19.17,7.86,0.3543464150921966
4667,91.71,2424.0,13.66,16.47,0.2564568101829725
4668,93.62,2475.0,5.18,15.32,0.24068554242453108
4669,94.14,1999.0,8.12,17.06,0.25183440371053023
4670,91.72,2345.0,13.27,13.54,0.2802869544814948
4671,93.67,2183.0,18.28,6.25,0.36135671684776305
4672,92.86,2393.0,4.94,20.42,0.20899895778794006
4673,92.23,2526.0,12.14,16.58,0.2480297285006227
4674,93.15,2617.0,2.25,21.19,0.1917169009012182
4675,94.06,2234.0,4.63,11.92,0.27236451987434207
4676,93.01,2391.0,8.31,18.05,0.23250425961805918
4677,92.59,2246.0,15.25,13.3,0.29104827913878045
4678,94.92,2378.0,16.5,15.57,0.2711237809266125
4679,94.48,2062.0,13.66,14.81,0.28100578465728493
4680,90.88,2147.0,10.32,15.91,0.2619363735382404
4681,94.83,2491.0,14.95,19.44,0.23525244415042973
4682,87.1,1868.0,13.64,10.39,0.3272219424470657
4683,95.07,2160.0,11.1,14.5,0.2725675145696359
4684,88.13,1672.0,12.55,7.7,0.3546960331911566
4685,95.09,2093.0,8.26,15.16,0.262446787150453
4686,97.61,2396.0,11.91,15.86,0.25522134694979015
4687,92.62,1938.0,14.17,13.94,0.29466011268107206
4688,92.68,2055.0,4.25,15.84,0.24929348298571347
4689,95.05,2173.0,14.71,7.9,0.33580088875083236
4690,90.78,2043.0,1.16,17.69,0.22978783741839656
4691,92.41,2311.0,8.71,13.59,0.26852811417893335
4692,98.41,2814.0,3.77,14.15,0.23239862746036768
4693,91.82,2138.0,5.35,1.52,0.365251668516075
4694,94.21,1923.0,6.91,18.35,0.2421601433002397
4695,99.11,2428.0,9.49,18.06,0.23202685254556646
4696,92.87,2083.0,14.89,13.34,0.29582734243505304
4697,92.33,2570.0,-2.48,15.16,0.22060025379799014
4698,97.43,2043.0,13.0,9.23,0.3236920391366394
4699,98.52,2267.0,5.41,18.14,0.22709857107815629
4700,94.29,2385.0,8.35,17.71,0.23469679786946515
4701,95.76,2347.0,7.34,14.75,0.25385446113287535
